Gene,Half_Life
YMR306W,34.35656681703024
YDR339C,34.35306345374093
YAL053W,34.350893410508775
YPL120W,34.35016177203914
YGL056C,34.3475117156355
YCL056C,34.34601531197692
YBR161W,34.34413364910148
YIL066C,34.318799615611894
YKL163W,34.30546287538085
YJR122W,34.30422033103648
YCR023C,34.298763639573444
YPL069C,34.28414264286197
YDL152W,34.28057422507645
YBR224W,34.249576191986115
YPR091C,34.24873460505906
YPL066W,34.24737155559276
YGL225W,34.2371138723093
YEL048C,34.23519049050937
YLR027C,34.21345858157263
YDR485C,34.21173649391502
YER168C,34.21098746896308
YLR430W,34.20616825537682
YLR067C,34.19831752553179
YPL140C,34.19802523572298
YCL057W,34.17900078962267
YLR036C,34.1734170672462
YNR062C,34.169985890756
YLR016C,34.1544969087828
YBR090C,34.15002152434281
YPL194W,34.1449261191878
YBR272C,34.13522857318501
YLR128W,34.13373725790903
YBR029C,34.126753448643555
YER139C,34.11947160207618
YOR172W,34.104955469379156
YKL005C,34.10404567220271
YIL110W,34.09648368633534
YOL151W,34.09494210894673
YDR415C,34.085658351397434
YDR490C,34.08544367757391
YFR030W,34.01001165536807
YNL230C,34.00222972192575
YIL128W,33.96783589307073
YOL109W,33.96760361136748
YLR183C,33.959948597827015
YNL233W,33.95729262808116
YCL046W,33.94346191241386
YNL265C,33.93718980556716
YMR257C,33.92033107465728
YGL019W,33.89228590167577
YHR082C,33.87744949115828
YOR284W,33.8580540508517
YPR193C,33.85776799801253
YLR376C,33.84716885175225
YOR174W,33.81348749856073
YMR284W,33.80138170289442
YIL140W,33.79475536398337
YGR252W,33.78620059675487
YDR527W,33.78011626262002
YJL025W,33.77678600813142
YPL057C,33.76333478738598
YLR176C,33.756827177145894
YLR283W,33.74184595979172
YFL015C,33.73244106676957
YBR058C,33.722158814072735
YLR181C,33.718334145439115
YBR191W,33.703822807661886
YPR183W,33.684041098834136
YDR455C,33.68008708157865
YKL090W,33.673364871765436
YBR197C,33.67187350474361
YJR095W,33.650726051670794
YNL319W,33.650539376414585
YGR255C,33.62568028683687
YOR352W,33.62035899814123
YJL143W,33.60829646544289
YBL096C,33.60508047439888
YBL059W,33.58034084225466
YPR112C,33.572516498317476
YPL018W,33.5670459450839
YPR003C,33.55485740316788
YLR381W,33.505306826196694
YPL151C,33.502922798855
YIL028W,33.493702359873794
YKR014C,33.48912181388644
YHR046C,33.479081459252484
YNL142W,33.47138293062901
YJR156C,33.47036255902645
YOR358W,33.452115333824786
YDR271C,33.44917813043177
YDL184C,33.44160902388039
YLR206W,33.43034712562372
YLR421C,33.430237800539494
YHR039C-A,33.42427364558693
YIR026C,33.41377021552762
YDR378C,33.403096806656485
YPL246C,33.40165524511307
YPL003W,33.39849986445385
YBR032W,33.39765723829737
YGL175C,33.383404896742995
YOL145C,33.366660191929235
YLR148W,33.360645942589684
YDL136W,33.35296483637324
YKL127W,33.34720498829159
YPL022W,33.341910508952054
YPL103C,33.3080203370629
YOL024W,33.30061592620601
YKR037C,33.29627233276127
YLR461W,33.291113843075195
YJL064W,33.279735471130095
YJR004C,33.268180789064715
YJL145W,33.25943448046743
YMR029C,33.25030349003948
YGL109W,33.21198768607825
YJL036W,33.209244603835934
YOL023W,33.20851203165672
YLR132C,33.20012356642633
YBR023C,33.19156840828922
YGL147C,33.191370487131564
YOL040C,33.18787851285423
YMR192W,33.183867200541584
YDR324C,33.168558724258745
YDR459C,33.16169782833853
YNL170W,33.10937989253703
YER110C,33.10247499820536
YDL165W,33.10146635219706
YOL079W,33.09703354187033
YJR092W,33.092588899257684
YJR153W,33.074485362468785
YKL141W,33.06742390507464
YPL014W,33.064145412048084
YER065C,33.05507053352611
YKR094C,33.04494576513534
YPL268W,33.04058404876582
YFR019W,33.02845802812741
YER131W,33.02630346870542
YLL058W,33.02561300780508
YFL045C,33.02163059270915
YHR079C,33.019693683398955
YKL207W,33.01101473632425
YLR236C,32.99856909838084
YBR149W,32.975272666694664
YJL110C,32.97117341842446
YOR349W,32.96957047402545
YBR070C,32.966980265746614
YPR159W,32.96327032919201
YLL022C,32.95029470771999
YDR017C,32.95003692160791
YGR274C,32.93780529409901
YCR033W,32.91517233046542
YGR151C,32.89996608322986
YPL004C,32.89766879873472
YOL099C,32.88987610371792
YHR098C,32.88749044979021
YBR112C,32.8830997521506
YLR144C,32.88170974842009
YGR024C,32.87773138918303
YDR180W,32.86717993224227
YJL189W,32.85822592968754
YOR326W,32.85453313668154
YMR088C,32.853169581546
YOR169C,32.84213998386716
YBR065C,32.83620269335514
YJR162C,32.82460167614553
YLR203C,32.82335048913685
YOL064C,32.81707445163422
YKL101W,32.81220818218411
YER147C,32.77346139929403
YLR288C,32.76587040805674
YOR380W,32.76433258016893
YGR217W,32.75073462107175
YJL154C,32.749576878123456
YIR007W,32.745094037445995
YGR010W,32.74111602983912
YGR246C,32.7297239736349
YDR053W,32.72753258981376
YDL231C,32.697452314847276
YPL165C,32.6946264770268
YBR185C,32.69234530185692
YPL104W,32.684240281661964
YIL126W,32.683009185535205
YHR021C,32.670158440442435
YDR418W,32.657456490111365
YGL183C,32.656911643847685
YOL063C,32.61743443515045
YGR034W,32.60770830327781
YBR253W,32.587733132502436
YPL198W,32.583159469588004
YDR037W,32.57740731005407
YDR055W,32.574217047707755
YNL261W,32.55337294198036
YHR171W,32.55306793167527
YGL008C,32.547139208969874
YMR207C,32.53435420492006
YDL237W,32.53352689635822
YML075C,32.52887467044368
YDR034C,32.52320219032517
YDR534C,32.48723948573928
YFR026C,32.48153102190723
YNL300W,32.4795087574493
YER162C,32.46920457112231
YOL030W,32.450455983660234
YOR274W,32.448150424855406
YHR025W,32.44085105060472
YML023C,32.43512373537581
YDR111C,32.43120338767074
YHR167W,32.43018062481903
YLR289W,32.42747621386656
YKL033W,32.40478773874114
YOL042W,32.37201041919678
YLR351C,32.370235517818436
YPR142C,32.365356918128086
YOL143C,32.3585512508844
YPR158W,32.358366444192455
YAL021C,32.35265577827253
YGL135W,32.3498249501227
YLR340W,32.34687722170319
YIL138C,32.33996419860951
YBR273C,32.33827265873728
YGR241C,32.31165445273849
YMR051C,32.30777041272666
YPL127C,32.281405526076846
YPL190C,32.26508044696394
YOR090C,32.2545825340112
YLR209C,32.23240230826887
YGR027C,32.22208623505953
YOR041C,32.21888823474648
YJL166W,32.201963605784876
YJL123C,32.19711524935368
YML123C,32.19067852020151
YLR367W,32.175689804008094
YHR019C,32.17136972373861
YKR006C,32.15196289820229
YOR247W,32.15144191356686
YMR264W,32.14329986623202
YEL054C,32.138130703611004
YKL220C,32.136048481393594
YDR500C,32.13415796905871
YML101C,32.13360933081592
YPL056C,32.13036078892483
YML076C,32.1181404007939
YDR414C,32.09570489540594
YKL008C,32.094698545862755
YJL050W,32.08730261096877
YHR036W,32.07810517021645
YIR031C,32.06108570586447
YLR299W,32.049163254433154
YNL020C,32.027232907467116
YPL076W,32.01400669458295
YNL001W,32.012749394432376
YDR177W,32.01236758498052
YBR256C,32.01219055133965
YNL178W,32.00735866882942
YNL276C,31.999157381164252
YMR135W-A,31.991415163148744
YER093C,31.969288927531807
YPL090C,31.968518625364922
YML079W,31.952876745296297
YHR132C,31.951659207531794
YHL010C,31.942816651196797
YEL016C,31.94147085445538
YDR110W,31.925666478516362
YBL051C,31.919825629761224
YKL001C,31.90945650435859
YOR070C,31.907561103002255
YPL045W,31.90563216006261
YIL104C,31.90328349877772
YDR437W,31.897312499942725
YPR072W,31.8915018864104
YGR268C,31.89091137918699
YPR082C,31.884002817229828
YBL101C,31.883749064556852
YMR142C,31.882250407215167
YJR019C,31.86328286996518
YGR109C,31.862344572518364
YDR137W,31.85882165572283
YOL045W,31.855224736116824
YIL010W,31.83490147097373
YOR110W,31.830449312440233
YKL179C,31.824179951748402
YDR448W,31.817936179832785
YBR136W,31.815877140218632
YGL146C,31.810031641454188
YJR065C,31.804449424385002
YOR102W,31.78646865353511
YJR085C,31.78619198639568
YER113C,31.7803389703689
YER086W,31.780159305449853
YER058W,31.775707914303815
YGR206W,31.773058299360333
YNL175C,31.759994909770853
YDL197C,31.74161773725227
YJR113C,31.710889186362664
YKR083C,31.709766127635522
YNR022C,31.70896097798662
YDR199W,31.69981202031943
YAR015W,31.68702202271001
YNL148C,31.68594616809645
YOL057W,31.660628477708844
YGL179C,31.656054517623186
YOL094C,31.6449510528441
YLR404W,31.64398395532421
YDL215C,31.629790146389677
YOR263C,31.616055154108793
YOR372C,31.589943284554625
YNR065C,31.58726378576569
YDL123W,31.584095693821222
YNL091W,31.55877600826589
YHL027W,31.555984495077183
YBR192W,31.55230080274317
YJR055W,31.546942363044142
YFR031C-A,31.5250338725583
YNL103W,31.52311023021063
YOL044W,31.52086073396296
YFR047C,31.48892686176008
YGL054C,31.487927198314814
YOR318C,31.476726950219923
YLR190W,31.46302751428807
YKL111C,31.438400698377478
YBL072C,31.434573578239835
YPL031C,31.415396251670582
YDR512C,31.411132475099123
YGR156W,31.406149024714164
YGR219W,31.396093986115545
YML001W,31.378424684575435
YLR388W,31.376168133448044
YNL245C,31.363932190418456
YDL096C,31.356621681790482
YML014W,31.351952325469792
YMR287C,31.34885631910374
YIL109C,31.338940466822734
YMR223W,31.336036677138775
YOR392W,31.33453018370122
YAL007C,31.33345860656192
YGL220W,31.325276189808676
YHR090C,31.320669831474277
YBR109C,31.31938261221825
YCR017C,31.315863336874887
YLL005C,31.304895001183382
YLR397C,31.30328104740563
YDL104C,31.290831646367128
YGL030W,31.276383435301682
YOR333C,31.272449791922828
YJR112W,31.245902729482175
YDR367W,31.24430438957192
YJR024C,31.241687805544284
YOL165C,31.227306796132535
YKL219W,31.22301438622487
YCR003W,31.218233987920524
YML013W,31.21732181384243
YHR166C,31.20436506738381
YHR215W,31.201588787217876
YOL120C,31.185759671729205
YPR085C,31.167575478373546
YFR040W,31.166752601813343
YDL232W,31.158289876669002
YPL080C,31.157049957024793
YOL034W,31.149032476184246
YOL117W,31.148684157090543
YPR065W,31.14319394313216
YMR217W,31.124994056246873
YBR016W,31.116227452892677
YNL119W,31.098297588281568
YHR101C,31.08536365034057
YLR088W,31.078849472648454
YDR436W,31.07107413545417
YJR134C,31.06925039640841
YNL027W,31.063013731850003
YDR162C,31.060346449943964
YKR080W,31.057973200936917
YLR250W,31.050165198666956
YOR193W,31.043155179972395
YGL055W,31.034726702402626
YDR059C,31.024688378681542
YDL010W,31.02279784220515
YPL040C,31.017997377767536
YDL210W,31.015028871083125
YGR277C,31.008875451530056
YER064C,31.007500246977962
YDR192C,31.004379395348355
YBL034C,30.99761050276156
YMR143W,30.992828244691793
YDL248W,30.941477617578972
YNL134C,30.93977508239387
YMR190C,30.938615689300473
YOR197W,30.937108992823735
YBR119W,30.93099855164681
YMR231W,30.92921927114938
YLL045C,30.924827187709685
YER020W,30.91551420548604
YOR373W,30.914261806830357
YMR098C,30.913498141019183
YKL147C,30.902305205133832
YIL018W,30.902146974959724
YDR266C,30.90082931775211
YDL205C,30.89408993016618
YKL180W,30.892038120571613
YLR253W,30.882277095646767
YJR161C,30.87315770604897
YBR173C,30.87200553361718
YNL220W,30.86642688349329
YDR182W,30.86618540478132
YPR004C,30.863275281841247
YBL050W,30.859785192208165
YBL008W,30.843393157515777
YER102W,30.83458883742863
YGR168C,30.832977093997123
YDR373W,30.815390292510955
YLR264W,30.813569689044197
YGR077C,30.806282096919666
YJR123W,30.786737210500394
YDR296W,30.7712694063234
YDR176W,30.75978057449163
YDR115W,30.745983662084136
YAL045C,30.743151544467775
YCL036W,30.71458022150665
YOR030W,30.714576679863754
YCL043C,30.714126992901257
YCR042C,30.70910951447623
YPR105C,30.705793664439362
YHR026W,30.70555588009869
YPR071W,30.693535391052706
YNL079C,30.692962277289496
YLR405W,30.66534036765956
YJL078C,30.654426930589285
YOR337W,30.643619644659747
YHR161C,30.64341135005716
YOR235W,30.611866811069643
YDL143W,30.610737884565406
YOR319W,30.610584589222043
YFL017C,30.607083689823636
YER030W,30.59581089743509
YDL242W,30.587746745422045
YCL012W,30.584958848194447
YJR121W,30.58444321827925
YGR148C,30.57894921766659
YCL051W,30.575777873797477
YOR360C,30.569809779452335
YFL044C,30.56541797083271
YOR367W,30.563976632676447
YDL118W,30.563909327582962
YDR521W,30.563682495951067
YPL088W,30.558925917044753
YDR302W,30.55335485813838
YHR179W,30.55193038072302
YGL004C,30.544659649906414
YDR293C,30.53620081092357
YNL336W,30.530674422867232
YOR006C,30.49622208844528
YJL001W,30.480980758573214
YNL253W,30.473807865710278
YOR144C,30.462151029273855
YBR022W,30.4389841197841
YPL274W,30.43538972951298
YPR130C,30.423970303507534
YOR014W,30.414676456223862
YFL001W,30.40143048967522
YDR007W,30.401276079495727
YKL112W,30.39933581603576
YIL011W,30.394948250481196
YKL062W,30.38694465209586
YOL043C,30.377594358258975
YDR099W,30.369827398147613
YHR134W,30.357012719018652
YFL022C,30.344087400273853
YDR321W,30.34250339611109
YER114C,30.338908243226275
YOR248W,30.338062789608973
YPR089W,30.320808133495415
YJR110W,30.311313678181406
YHR012W,30.298084148775363
YDR003W,30.287155989229927
YBL019W,30.28498248531794
YDR117C,30.28390216621583
YDL103C,30.27068533078546
YOR168W,30.268233067560402
YOL113W,30.26046665120117
YFR021W,30.25261431923215
YLR119W,30.251139600956474
YKL123W,30.246317963335226
YMR197C,30.245620046507245
YLR086W,30.245325731572443
YOL008W,30.239084382983553
YPL242C,30.234414581242657
YMR269W,30.23370280195579
YGL016W,30.226646110362253
YBR021W,30.2162033838765
YPL176C,30.19895255037387
YLR143W,30.182796563169248
YOR064C,30.169355283679653
YOR159C,30.16359277008835
YNL335W,30.16035573644761
YDR272W,30.158180768821765
YJR043C,30.14502938700963
YNL056W,30.137378160980262
YOR136W,30.12898162989852
YOL049W,30.108928503675717
YOR240W,30.108580297990407
YNR028W,30.10518780962202
YKR045C,30.098554770467036
YJL072C,30.078283915474145
YLR008C,30.075372411114454
YER061C,30.073500973213537
YOR256C,30.055593632028252
YER075C,30.032635189161184
YLR066W,30.021667102075266
YOR216C,30.020728037216447
YML035C,30.003770093890733
YDL183C,29.99426261696901
YPL272C,29.992998673681623
YMR120C,29.981152511410233
YNL168C,29.965382749637975
YKL146W,29.94386551806313
YLR453C,29.941302018005
YGR058W,29.941239961452055
YDR509W,29.935230457378854
YGR002C,29.93424748825994
YGR129W,29.933349281292692
YGR057C,29.928750322887396
YBL074C,29.87837901784806
YEL043W,29.877758423517264
YJL117W,29.874468011636218
YPR093C,29.869173218220126
YDR212W,29.866064465737438
YDR422C,29.863319232439178
YHR133C,29.862188037947618
YLR193C,29.856505883541228
YLR048W,29.850715675693777
YER089C,29.84726316935247
YPL162C,29.84347650974371
YLR438W,29.843072095796646
YPL199C,29.836573190552063
YGL157W,29.832995213229005
YPR107C,29.827911016102163
YKL212W,29.826817632332943
YGR267C,29.824883507845723
YNL303W,29.811407976879064
YNL006W,29.804983572318946
YBR044C,29.795968427937236
YLR275W,29.793545844288317
YBL086C,29.788252780928346
YLR113W,29.77994506901709
YKL027W,29.779696975710365
YER056C,29.772092470712295
YDR239C,29.74985272953981
YNL302C,29.74824827222452
YMR158W,29.747026377660404
YAR068W,29.745573341465413
YCL064C,29.731883672423677
YPR056W,29.706725798984845
YHR020W,29.70076603583725
YMR016C,29.69529536573315
YLR189C,29.684197812906874
YOR293W,29.682812325743647
YPL228W,29.682269515520673
YCR099C,29.66173170758314
YFL021W,29.661443063820418
YOR266W,29.658155304810318
YHR001W,29.629598339540905
YDR384C,29.607966031290847
YOR103C,29.587709947780656
YLR314C,29.570801137634348
YKL017C,29.559484753189338
YMR026C,29.55062891262611
YER068W,29.542652883832567
YGL149W,29.535251647210472
YFL034W,29.505925463439166
YMR274C,29.500429817964818
YLR286C,29.495665157248936
YNL057W,29.490004773720973
YOR261C,29.487440137059224
YPL195W,29.47065472563729
YNL311C,29.459218945962835
YJR118C,29.450241285833272
YGL095C,29.44610731390461
YPL224C,29.438630463049343
YIL004C,29.41335886178769
YNL174W,29.393690737837925
YGL080W,29.38249944748874
YEL052W,29.358818737634635
YDR469W,29.34250711930246
YOL112W,29.33730453096048
YOR112W,29.331881416914232
YGL031C,29.33182227838429
YLR328W,29.325324591769366
YPL231W,29.322245859627262
YOR105W,29.318258588241104
YJL138C,29.318033145360726
YBL030C,29.314794897958205
YMR014W,29.309157888098884
YOR205C,29.30584622800933
YMR164C,29.305117004918603
YOR329C,29.28949571653071
YER186C,29.28886268755184
YIL036W,29.258967869645616
YOR278W,29.253869968168004
YLR061W,29.252782756780565
YJR031C,29.246012922910108
YGR018C,29.245761310129012
YLR167W,29.222436429142675
YER091C,29.22227830320837
YPL059W,29.222184564100274
YLL006W,29.222134975380005
YNL251C,29.221744451617393
YGL173C,29.218923365966905
YEL007W,29.214364147266664
YIL049W,29.21313810130668
YIL088C,29.199473115937383
YGR170W,29.1884692632073
YIL077C,29.183553106734337
YDR435C,29.1827040128393
YPR037C,29.18135540626138
YDR009W,29.175931925742457
YKL132C,29.16641134963997
YCR024C-A,29.16213194810557
YLR091W,29.159142823586812
YOR371C,29.153904880098068
YIR023W,29.149123932030484
YDL137W,29.14879209659914
YMR032W,29.136433252953015
YPL131W,29.12178979194202
YPR039W,29.109035531369102
YNL063W,29.103134133496734
YIL033C,29.08530628033319
YCR107W,29.06311079620484
YHR110W,29.043771735989427
YLR360W,29.033470989555283
YMR034C,29.000504619040015
YMR222C,28.98814233626855
YJL069C,28.98689382435783
YGL060W,28.976948588179127
YOR086C,28.97692946144083
YPR050C,28.97350344106505
YFR005C,28.96835593815548
YBL083C,28.965090916182458
YLR441C,28.962936338045274
YPL126W,28.954068855431103
YDR474C,28.940277714631105
YCL069W,28.917575796222735
YDL061C,28.916354475622114
YCR048W,28.91198719201266
YPR016C,28.895420731274125
YJL097W,28.890083541796677
YJL073W,28.88500508294574
YHR216W,28.870502363757424
YML055W,28.868947532268717
YPL239W,28.86335527114366
YDR133C,28.858276903582272
YIL095W,28.85010740747714
YDR510W,28.841141387266646
YPR135W,28.83995512285186
YJR010W,28.829750667871284
YJL106W,28.82949155699087
YER090W,28.81573896624066
YGR124W,28.810183663314437
YLR172C,28.805661324914336
YHR010W,28.804419037124507
YJL158C,28.800184120664625
YOR184W,28.79886588583065
YML063W,28.797945878341185
YJL151C,28.79700246534873
YML127W,28.77661984676629
YMR160W,28.774808155197427
YOR100C,28.750645611968004
YAR002C-A,28.74166335584681
YLL054C,28.736244324720886
YGR163W,28.723981875982357
YLL014W,28.71996337399588
YDR444W,28.715042114732327
YOR234C,28.71266848412078
YLR333C,28.709777667968705
YIL024C,28.709512628860427
YCR082W,28.705505554406553
YER123W,28.701143427162464
YIL082W,28.69314887470986
YGL098W,28.69069207771078
YNL041C,28.68560897691464
YHR154W,28.682693438549297
YDR195W,28.676426368934973
YJL134W,28.672815820721
YER024W,28.669051010846847
YER157W,28.660344138007055
YDR114C,28.65732323745823
YJL181W,28.646886166393102
YDR206W,28.64488420214144
YDR013W,28.64121488732092
YOL121C,28.637747947195336
YGR172C,28.6321617179413
YDR391C,28.631835294262757
YML124C,28.63143463895912
YIR005W,28.62572274114909
YGR079W,28.617222624719048
YNL165W,28.6165618757053
YOR113W,28.604679944879763
YMR286W,28.58384539324993
YKL018W,28.574881293495963
YCR019W,28.57461242072486
YKR105C,28.5734475208402
YMR191W,28.5692047186344
YMR116C,28.567819003166967
YHL039W,28.567351333055953
YMR006C,28.56505562964082
YDR356W,28.5454251173078
YEL049W,28.541219803019455
YDR468C,28.531396445346093
YIR014W,28.52673061965093
YGL259W,28.52535176095221
YJR131W,28.521825792826633
YNL035C,28.51835920494383
YMR312W,28.51512354283948
YPR058W,28.48896090706452
YER099C,28.487331050027876
YHR188C,28.485322380912795
YMR145C,28.45311424841836
YGL209W,28.45203034926152
YLR257W,28.445101591562633
YNL058C,28.44293115514277
YMR059W,28.429300840054395
YJL140W,28.425162936170846
YML114C,28.406243114014867
YDL030W,28.404062863038764
YLR060W,28.40000519267767
YDR130C,28.385813293333076
YNR037C,28.377177371859485
YJL016W,28.361035418470237
YOR164C,28.35430014960046
YMR259C,28.347003961081985
YPL218W,28.34186839174034
YOR118W,28.3358950920925
YNL078W,28.331928771960843
YDL046W,28.319410121977995
YPL208W,28.316304684188903
YNL152W,28.30648751706141
YER087C-A,28.283383135113468
YGR042W,28.283303178365202
YBR102C,28.278580966341796
YKL160W,28.275802179014192
YER133W,28.273953849268526
YEL009C,28.26390437993473
YPL251W,28.25189437532342
YPL210C,28.23888718266903
YBR131W,28.236339815702586
YKL192C,28.226570398155314
YDR481C,28.223414911504705
YKL080W,28.205208702797616
YPL234C,28.151557797038013
YOR350C,28.13937525789094
YDR104C,28.135987242118706
YNL207W,28.129759986064265
YEL051W,28.115455453734764
YJL004C,28.10533247367201
YIL065C,28.09882817747149
YGL154C,28.0961852672329
YHR034C,28.095558669042052
YLR373C,28.09379243759543
YGL168W,28.08145310124763
YLR447C,28.079262596618065
YNR074C,28.06962081841017
YBR264C,28.061861970918414
YOL016C,28.061691464545305
YOR085W,28.060480334431816
YNL122C,28.059377170532727
YJL222W,28.05376120197141
YMR308C,28.04381398385164
YFL011W,28.019131791798895
YBL009W,28.013738826104717
YLR361C,27.998662277907098
YFL024C,27.992746587548506
YBR245C,27.97901532486158
YDR205W,27.9772291278393
YBR046C,27.975918197164418
YNL289W,27.97346241641827
YLR244C,27.97126396335557
YEL050C,27.968153212285213
YLR126C,27.96520641270254
YDR015C,27.96393606160144
YPL041C,27.962642680648283
YHR032W,27.960745503685242
YDR291W,27.95385082504992
YKL006W,27.94272922246071
YJL205C-A,27.941695333295037
YBR069C,27.939993884790145
YGL058W,27.93580139137355
YDL069C,27.93472021279999
YBR094W,27.929112052879262
YCL010C,27.922272965185186
YHR075C,27.921545703872436
YCL023C,27.92061494944453
YOR280C,27.900489864496958
YML073C,27.89390237463503
YNL236W,27.885744112701275
YIR010W,27.883027228509224
YMR302C,27.867157136288835
YML111W,27.855445221340734
YPL164C,27.84642273134375
YOL039W,27.844056619863522
YKL218C,27.823463696962765
YPL253C,27.812887033837107
YPR022C,27.812851271347792
YBR199W,27.812020162241392
YDR089W,27.79910158025506
YER125W,27.788097643325944
YLR163C,27.78592872596633
YDL172C,27.78540983153994
YIL023C,27.782840297293323
YBR084C-A,27.781838350539456
YER007C-A,27.77890660771747
YBR007C,27.762095875003705
YLR062C,27.75993397941591
YML029W,27.746052793466593
YOL026C,27.74414123890712
YPR063C,27.74036433371781
YPL068C,27.72597549362907
YMR049C,27.7068063197059
YEL066W,27.69177964084959
YGL065C,27.68643136864792
YMR063W,27.685805752500592
YLR107W,27.679315454777612
YBR255W,27.675687663323956
YLR211C,27.67349672565975
YKL174C,27.645002517533516
YNR003C,27.638991291121027
YOR035C,27.619959850130616
YPL083C,27.60869322941137
YMR208W,27.60776062897392
YGR210C,27.60572660084459
YOR219C,27.604567136958106
YBR041W,27.60044522531961
YKL189W,27.596420939548807
YFR051C,27.578013513902377
YCR009C,27.57057332181807
YNL136W,27.56990303987956
YFL004W,27.56782809903503
YJR135C,27.55808922068819
YLR277C,27.53746876581891
YDR439W,27.53620285344869
YDL117W,27.534153722413237
YJL202C,27.52721420277354
YGL020C,27.52591297889248
YNL080C,27.520890851432142
YGR235C,27.51950665746558
YNR008W,27.518830582392173
YDR359C,27.518322971805265
YDR092W,27.516258557467122
YJL210W,27.496365536215265
YOR207C,27.495671411176595
YIL008W,27.49387752256187
YOR277C,27.49324570486616
YAL036C,27.48421433074159
YNL109W,27.48307240540876
YGL127C,27.470661799829056
YBR088C,27.46978208767527
YMR236W,27.469720051559445
YLL029W,27.466057265124675
YNL077W,27.463229634403106
YGL200C,27.44551060908212
YGR086C,27.442411689708706
YMR102C,27.438702680986125
YOR307C,27.42827594122069
YLR024C,27.42629423284779
YJL131C,27.424773041707176
YLR089C,27.42342871113843
YGL152C,27.415767130634805
YDR207C,27.41374565727296
YER021W,27.41083668432937
YLR169W,27.408842932973613
YMR038C,27.38985230510525
YJL184W,27.375110184097935
YIR003W,27.36346012290069
YGL161C,27.353223797490813
YJR041C,27.35092849301745
YNL149C,27.34735170292692
YER088C,27.344130681188357
YDL086W,27.341071163963036
YJR010C-A,27.339053792826217
YKL053W,27.338832066127058
YMR213W,27.33732910104112
YNL325C,27.332236338753628
YJL009W,27.324727693806306
YBR019C,27.32433276853748
YLR274W,27.316718559943617
YDL188C,27.31017966166832
YLR029C,27.309486150264025
YGL257C,27.306483764353544
YDR035W,27.30319854938784
YNL229C,27.301231564111447
YCR101C,27.29811422217436
YDR227W,27.297753591884604
YKR086W,27.29024675386086
YOR082C,27.28939444301092
YNL161W,27.280880538996936
YGR167W,27.27682958490446
YMR294W-A,27.25477694076376
YGR207C,27.252529547341755
YJR057W,27.251733741204685
YIL044C,27.24727760632564
YJL062W,27.238626602956355
YOL061W,27.231233135754177
YIR002C,27.224035876809218
YOL161C,27.22346773158277
YHL023C,27.213853256067402
YHR156C,27.211511972347875
YCR073W-A,27.210067521470435
YGR186W,27.208825630445947
YLR344W,27.202553915238678
YLR414C,27.198081023719027
YBR005W,27.187222770072363
YDL068W,27.179560588530858
YIL133C,27.17138487547602
YOR361C,27.16797897416498
YKL106W,27.157028221931977
YBR229C,27.14493326779477
YER116C,27.13796444195991
YLR221C,27.13456086657243
YBR142W,27.131757056818874
YAL031C,27.126684586545323
YDR279W,27.126547450710405
YMR139W,27.123672880084293
YLR455W,27.117723221835348
YHR027C,27.11222688994343
YGR123C,27.109450577662283
YGL163C,27.09911246908924
YDR377W,27.095925556145087
YHL002W,27.092596352555663
YDR427W,27.090081153254086
YLR370C,27.0636582278874
YOR335C,27.048921996936674
YBR141C,27.042676880995188
YML095C-A,27.042064095688907
YDR278C,27.03892934868162
YGR011W,27.023039315473905
YOR265W,27.017303097793995
YHR063C,26.996528817060646
YGL124C,26.995155594466315
YER035W,26.99229444642613
YGL068W,26.991269789105583
YER059W,26.98749304980208
YNL049C,26.982823641196443
YIL048W,26.957593509228737
YDR062W,26.954187218356527
YDR186C,26.94604303800297
YNL299W,26.94240079325536
YBR296C,26.940572716838332
YKL128C,26.93888403903097
YBR114W,26.92955716292994
YOR287C,26.922218896055295
YMR245W,26.906701342655328
YCR026C,26.90336020002667
YJL190C,26.901108426161652
YML131W,26.90009879625967
YOR158W,26.89243298374874
YDL089W,26.888726509566023
YBR113W,26.88434469051624
YGL045W,26.876033522255863
YML035C-A,26.86088360226628
YML032C,26.858203403366073
YGR272C,26.84476582400572
YPR033C,26.841582303883214
YDL230W,26.83888059200702
YMR043W,26.828670469253833
YPL212C,26.827975325446225
YOR181W,26.82761651182364
YIR021W,26.823137091695912
YDR493W,26.811814800298976
YMR216C,26.808680275705907
YLR294C,26.80558164882813
YJR130C,26.8034723962747
YNL272C,26.799961709332973
YDR539W,26.799231983784193
YEL031W,26.78928317935284
YMR267W,26.78440204112532
YBR207W,26.782544604868093
YMR218C,26.777967125771
YOR089C,26.77723772090394
YER122C,26.774968506401525
YIL009W,26.768900239703694
YML086C,26.765946293701347
YJR013W,26.76042536060896
YDL187C,26.756761367255205
YLR100W,26.744909702316868
YKL067W,26.725307832792765
YLR293C,26.723343710828704
YGL169W,26.712832711302198
YER177W,26.69588405765693
YLR223C,26.694180269672994
YER031C,26.679270092665714
YHR041C,26.673967163512376
YBL041W,26.672018750593065
YMR241W,26.65702719274149
YGR147C,26.64865649001362
YLR436C,26.645272945524717
YOL067C,26.644193044973285
YBR282W,26.64020814861713
YMR234W,26.63833694552069
YIL129C,26.63781204986111
YBR039W,26.630573927045276
YDR420W,26.62419650145367
YMR319C,26.61452636802151
YNR029C,26.608537425908306
YEL017W,26.605146932880427
YGR150C,26.594737726765715
YMR075W,26.584399707200543
